,0,1,2,3,Request Number,Conditions
85,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",50370,"THE RESTAURANT IS VERY UNCLEAN ALL THROUGHOUT, IT SMELLS AND KITCHEN FLOORS ARE EXTREMELY DIRT."
86,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     4   7  epi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",150139,see epi
87,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",71714,FOUND A WOOD FIBER THE APPLE PIE.
88,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63871,"METAL PRESENT IN THE ONION RINGS. THE PIECE IS ABOUT 2"" LONG."
89,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",81796,"Insect crawling on the dining table; 
Door stuck open; 
Insect in food"
90,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",98217,"Gate will not close, you have to manually lock and it won't lock if the gate is shut."
91,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",115096,"No date and time occurred available.
I got food poisoning which I suspect came from Subway. My Meatball Sub was fairly cold when they gave it to me."
92,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",124439,Walk in refrigerator not working. A/C wall mount installed.
93,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53450,THE FACIITY IS DIRTY.  THE GIRL SERVING FOOD HAS DREADLOCKS AND WEARS NO HAIRNET.  ALL OF THE EMPLOYEES CLOTHES ARE DIRTY.
94,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",56008,"ESTABLISHMENT IS OPEN DURING CONSTRUCTION AND THE TARP IS DOWN.
6-13-06.  called and spoke to the manager, santos, and explained that the store must provide adequate protection of the food operation areas from dust and other potential contamination sources during construction.  dh"
95,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     8  11  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",122138,suspect fbi
96,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63273,"CART'S SELLING FOOD ON SUNDAY'S BETWEEN 12:30PM AND 4PM OUTSIDE OF THE GUADALUPE CHURCH. COMPLAINANT SAID THEY LEAVE ALOT OF TRASH.
10-10-07  SPOKE WITH ERIC TODAY.  DUE TO STAFF SHORTAGE AND THIS COMPLAINT BEING A LOW PRIORITY IT WILL BE ADDRESSED AT A LATER TIME.  DH"
97,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53276,WATER WILL BE SHUT OFF TO THE ENTIRE BUILDING EITHER TOMORROW 11/22/05 OR ON 11/23/05.
98,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",124168,"Dogs on the patio
DoO: unknown"
99,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",57509,"HUMAN HAIR IN PIZZA SHE ORDERED.  SHE REFUSED THE PIZZA AND ASKED FOR HER MONEY BACK.  MANAGER WAS HELPING CUSTOMER, HANDLING MONEY, AND MAKING PIZZAS."
100,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53086,FECES WAS FOUND IN PLAY AREA. IT WAS SPREAD IN SEVERAL AREAS AND WAS NOT IMMEDIATELY CLEANED.
101,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",126871,"Plastic wrap was cooked into burrito. 
DoO: 07/04/2015 @ 10 AM"
102,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",111906,Restroom and kitchen are not clean.
103,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114855,No hot water. Management didn't care.
104,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60190,GARY LIVES BEHIND THE ALBERTSONS AND TRASH GOES INTO HIS YARD.  THE DUMPSTER BY THE LOADING DOCKS IS OPEN AND GARBAGE BLOWS OUT.  HE IS WORRIED ABOUT THE SMELL AND RATS.
105,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",124073,"All workers were without hair nets. They had long hair with a baseball cap. A man with a medium length beard cooked with nothing over facial hair. Wiped counter with ice cream server with old rag and left it there. No gloves on hands. Hugged friend, put hands in pockets, and went back to work. 

Hair restraints aren't being used, hands aren't being washed between clean and dirty tasks and wet wiping cloths aren't being changed as they accumulate with food debris."
106,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",107370,All the food in the buffet was cold. It looked like it had been there a while.
107,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128036,Tables and floors are not clean. Food tasted bad. Smelled rotten.
108,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",105477,"There are excessive flies in the deli. Dishes are not being washed properly and dishes are still dirty after being washed. 

DATE OF OCCURENCE 9/13/12 NO TIME OF OCCURANCE LISTED."
109,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43230,"GUY PULLS UP IN VEHICLE & SELLS FOOD ILLEGALLY IN PERSONAL CAR.  EVERY TUESDAY-FRIDAY, SHOWS UP AT 9:00 AM."
110,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",126583,"Small worms curled up in the orange chicken. 
DoO: 06/23/2015 @ 1330"
111,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",124261,"Date occurred: 4/2/15  Time: 6:30pm
Blood on the grilled cheese sandwich wrapper."
112,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",102141,Manager smoking cigarettes in the office of the restaurant which is next to the kitchen and food prep area.
113,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",69574,FEMALE FOOD EMPLOYEE USED HAND TO TOUCH HER HAIR AND EAR AND THEN PICKED UP FOOD WITHOUT HANDWASH. MALE EMPLOYEE WIPED HANDS ON JEANS AND THEN BEGAN TO PREPARE SHAKES WITHOUT HANDWASH. FLOOR WAS VERY DIRTY.
114,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54676,FLOORS ARE DIRTY.  EMPLOYEES ARE NOT MINIMIZING BARE HAND CONTACT WITH READY TO EAT FOOD.  FOOD HANDLERS LACK HAIR RESTRAINT AND DO NOT HAVE CLEAN OUTER CLOTHING (OUTER CLOTHING IS NOT CLEAN).
115,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87852,"Illegal food vendor in a van or car. Detained by West Valley Police.
(7081 West 3500 South)"
116,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",98502,FBI Report
117,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target     8  18  food borne  fbi
1        T1       Target    19  26     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",43622,SUSPECT FOOD BORNE ILLNESS
118,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59111,CONFIRMED CASE OF SALMONELLA MUENCHEN
119,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",82020,"Bare hand contact with ready to eat food is an ongoing problem, sanitizing water is used from one day to the next.

The EHS this was assigned to is no longer works at the SLVHD.  Unable to located records."
120,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46530,CAFETERIA WORKERS ARE NOT WASHING THEIR HANDS. THEY ARE ALSO PICKING THEIR NOSES WITH THEIR GLOVES ON.
121,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128982,No permit 9/5/2015 3952 W 3500 S
122,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",98292,Preparing food out of home.
123,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",130448,Suspect foodborne illness.
